,business_id,business_postal_code,business_latitude,business_longitude,inspection_score,violation_id,violation_description,Neighborhoods (old),Police Districts,Supervisor Districts,Zip Codes,Analysis Neighborhoods,year,month,day
51878,562,94103.0,37.771437,-122.423892,89.0,103124.0,1.0,19.0,2.0,5.0,28853.0,20.0,2019,4,5
51879,379,94134.0,37.727468,-122.403582,77.0,103133.0,1.0,28.0,3.0,7.0,309.0,25.0,2018,3,28
51880,65831,94118.0,37.778382,-122.462787,74.0,103144.0,2.0,11.0,6.0,2.0,54.0,11.0,2019,4,15
51882,37407,94110.0,37.756771,-122.421019,77.0,103119.0,4.0,19.0,4.0,7.0,28859.0,20.0,2018,5,22
51883,62784,94110.0,37.740018,-122.42351799999999,96.0,103154.0,1.0,2.0,7.0,7.0,28859.0,2.0,2017,9,21
51884,1085,94105.0,37.792037,-122.397852,92.0,103153.0,3.0,6.0,2.0,9.0,28855.0,8.0,2016,12,9
51885,17616,94102.0,37.776917,-122.42223100000001,85.0,103130.0,4.0,10.0,9.0,11.0,28852.0,9.0,2017,1,12
51886,4492,94115.0,37.788773,-122.434697,81.0,103109.0,1.0,27.0,9.0,1.0,29490.0,30.0,2018,6,27
51889,3317,94123.0,37.798063,-122.427637,86.0,103103.0,3.0,17.0,9.0,1.0,57.0,13.0,2018,5,29
51890,62419,94122.0,37.764124,-122.46387800000001,98.0,103156.0,2.0,12.0,5.0,11.0,56.0,14.0,2018,9,6
51891,300,94109.0,37.794134,-122.42323400000001,86.0,103144.0,2.0,27.0,9.0,1.0,28858.0,30.0,2017,12,8
51892,68259,94121.0,37.775752000000004,-122.49765500000001,96.0,103144.0,2.0,26.0,6.0,2.0,55.0,29.0,2018,3,27
51893,4734,94123.0,37.800568,-122.438354,88.0,103154.0,1.0,17.0,9.0,1.0,57.0,13.0,2018,1,9
51894,66418,94121.0,37.780348,-122.480861,81.0,103149.0,1.0,26.0,6.0,2.0,55.0,29.0,2019,5,30
51895,4533,94108.0,37.795594,-122.408204,74.0,103154.0,1.0,4.0,1.0,10.0,28857.0,6.0,2019,3,20
51896,69388,94102.0,37.778357,-122.42323700000001,94.0,103157.0,2.0,10.0,9.0,11.0,28852.0,9.0,2017,7,19
51897,68130,94117.0,37.772748,-122.43741399999999,79.0,103120.0,3.0,9.0,5.0,11.0,29492.0,3.0,2018,5,23
51899,35805,94121.0,37.782008000000005,-122.48573200000001,90.0,103161.0,1.0,26.0,6.0,2.0,55.0,29.0,2019,1,2
51900,4896,94117.0,37.770068,-122.44664399999999,96.0,103154.0,1.0,9.0,5.0,11.0,29492.0,3.0,2018,8,20
51901,66732,94103.0,37.782854,-122.40666200000001,88.0,103124.0,1.0,34.0,2.0,9.0,28853.0,34.0,2017,2,1
51902,39053,94105.0,37.787254,-122.40021200000001,90.0,103124.0,1.0,6.0,2.0,9.0,28855.0,8.0,2018,5,1
51903,5156,94110.0,37.765507,-122.40756499999999,84.0,103119.0,4.0,19.0,4.0,8.0,28853.0,20.0,2016,10,24
51904,64496,94111.0,37.794551,-122.39318999999999,98.0,103143.0,4.0,6.0,2.0,10.0,28860.0,8.0,2017,1,11
51905,8750,94109.0,37.787639,-122.428182,94.0,103144.0,2.0,27.0,9.0,11.0,28858.0,30.0,2018,8,17
51907,384,94110.0,37.73571,-122.42452800000001,73.0,103131.0,1.0,2.0,7.0,7.0,28859.0,2.0,2019,3,21
51908,5797,94127.0,37.731868,-122.47095700000001,98.0,103149.0,1.0,40.0,8.0,4.0,59.0,41.0,2017,9,26
51909,2050,94109.0,37.794753,-122.41818400000001,91.0,103152.0,1.0,32.0,1.0,10.0,28858.0,32.0,2018,7,17
51910,34033,94109.0,37.795468,-122.418474,83.0,103116.0,3.0,32.0,1.0,10.0,28858.0,32.0,2018,1,2
51911,11860,94102.0,37.787098,-122.41059399999999,85.0,103154.0,1.0,36.0,1.0,10.0,28852.0,36.0,2019,2,28
51912,20116,94116.0,37.742933,-122.47745,88.0,103120.0,3.0,35.0,8.0,3.0,29491.0,35.0,2017,10,18
51914,16441,94134.0,37.728718,-122.404101,76.0,103119.0,4.0,28.0,3.0,7.0,309.0,25.0,2019,2,11
51915,16441,94134.0,37.728718,-122.404101,74.0,103103.0,3.0,28.0,3.0,7.0,309.0,25.0,2017,11,20
51916,5191,94117.0,37.768731,-122.448908,96.0,103144.0,2.0,9.0,5.0,11.0,29492.0,3.0,2018,3,22
51917,66517,94102.0,37.781168,-122.419494,76.0,103139.0,3.0,36.0,9.0,9.0,28852.0,36.0,2017,1,20
51918,1811,94110.0,37.738923,-122.41529299999999,96.0,103154.0,1.0,2.0,7.0,7.0,28859.0,2.0,2017,7,5
51919,27874,94124.0,37.73185,-122.391888,98.0,103153.0,3.0,1.0,3.0,8.0,58.0,1.0,2018,10,22
51920,1977,94118.0,37.783004,-122.46253899999999,94.0,103131.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,8,30
51921,7024,94124.0,37.722087,-122.39321399999999,86.0,103119.0,4.0,1.0,3.0,8.0,58.0,1.0,2018,11,15
51922,1296,94112.0,37.761743,-122.42149199999999,83.0,103103.0,3.0,19.0,4.0,7.0,28859.0,20.0,2017,9,26
51923,59833,94104.0,37.793693,-122.40119399999999,69.0,103133.0,1.0,6.0,1.0,10.0,28860.0,8.0,2017,1,10
51925,1125,94111.0,37.791554,-122.399565,96.0,103157.0,2.0,6.0,1.0,10.0,28854.0,8.0,2017,8,16
51926,60484,94127.0,37.736779999999996,-122.470377,86.0,103119.0,4.0,40.0,8.0,4.0,59.0,41.0,2018,1,11
51927,60649,94132.0,37.717766,-122.47438600000001,98.0,103149.0,1.0,14.0,8.0,4.0,64.0,16.0,2019,4,12
51928,33916,94103.0,37.777374,-122.40710800000001,88.0,103129.0,4.0,34.0,2.0,9.0,28853.0,34.0,2019,2,13
51929,5194,94112.0,37.723638,-122.45227299999999,91.0,103156.0,2.0,40.0,7.0,4.0,28861.0,41.0,2017,3,14
51930,2249,94104.0,37.789552,-122.401999,88.0,103148.0,4.0,6.0,1.0,10.0,28854.0,8.0,2017,12,4
51931,4686,94132.0,37.733944,-122.49043799999998,92.0,103156.0,2.0,35.0,8.0,4.0,64.0,35.0,2017,12,6
51932,489,94133.0,37.796718,-122.40871399999999,80.0,103120.0,3.0,4.0,1.0,10.0,308.0,6.0,2016,12,20
51933,298,94109.0,37.790134,-122.420634,87.0,103142.0,1.0,21.0,9.0,10.0,28858.0,21.0,2018,5,24
51936,59422,94102.0,37.787008,-122.411304,87.0,103149.0,1.0,36.0,1.0,10.0,28852.0,36.0,2016,11,22
51937,5038,94123.0,37.800194,-122.440927,89.0,103154.0,1.0,17.0,9.0,1.0,57.0,13.0,2018,1,2
51939,65770,94117.0,37.769438,-122.451771,90.0,103144.0,2.0,9.0,5.0,11.0,29492.0,3.0,2018,6,26
51940,36687,94110.0,37.756893,-122.420849,80.0,103114.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,7,20
51941,69282,94122.0,37.754132,-122.48005800000001,64.0,103103.0,3.0,35.0,8.0,3.0,56.0,35.0,2018,4,17
51942,64141,94109.0,37.789278,-122.420387,90.0,103133.0,1.0,21.0,9.0,10.0,28858.0,21.0,2017,9,6
51943,1274,94104.0,37.762939,-122.428473,90.0,103161.0,1.0,3.0,4.0,5.0,28862.0,5.0,2019,3,18
51945,7055,94110.0,37.756384999999995,-122.41881599999999,75.0,103102.0,1.0,19.0,4.0,7.0,28859.0,20.0,2018,7,11
51946,4614,94133.0,37.796973,-122.40850400000001,79.0,103103.0,3.0,4.0,1.0,10.0,308.0,6.0,2019,5,21
51948,38929,94110.0,37.752439,-122.41625,80.0,103124.0,1.0,19.0,4.0,7.0,28859.0,20.0,2019,2,26
51949,39025,94111.0,37.794616999999995,-122.401316,96.0,103129.0,4.0,4.0,1.0,10.0,28860.0,6.0,2019,4,26
51950,4672,94122.0,37.763428000000005,-122.480921,92.0,103139.0,3.0,35.0,8.0,3.0,56.0,35.0,2018,7,18
51951,7527,94112.0,37.724121999999994,-122.429309,96.0,103139.0,3.0,5.0,7.0,6.0,28861.0,7.0,2018,4,27
51953,2610,94110.0,37.752284,-122.41892800000001,90.0,103161.0,1.0,19.0,4.0,7.0,28859.0,20.0,2016,10,17
51955,37350,94103.0,37.785385999999995,-122.403723,94.0,103149.0,1.0,6.0,2.0,9.0,28853.0,8.0,2019,4,12
51956,68160,94109.0,37.789072999999995,-122.42378400000001,70.0,103144.0,2.0,41.0,9.0,1.0,28858.0,39.0,2018,11,7
51957,3846,94114.0,37.765933000000004,-122.42874599999999,90.0,103124.0,1.0,3.0,4.0,5.0,28862.0,5.0,2018,4,18
51958,19041,94107.0,37.777398,-122.39239099999999,82.0,103157.0,2.0,20.0,2.0,9.0,28856.0,4.0,2019,3,29
51959,61579,94110.0,37.762898,-122.419505,78.0,103157.0,2.0,19.0,4.0,7.0,28859.0,20.0,2019,2,28
51961,1867,94104.0,37.790844,-122.403168,88.0,103154.0,1.0,6.0,1.0,10.0,28854.0,8.0,2018,5,23
51962,547,94121.0,37.775728,-122.497522,90.0,103120.0,3.0,26.0,6.0,2.0,55.0,29.0,2018,5,1
51963,71657,94122.0,37.764188,-122.463683,70.0,103144.0,2.0,12.0,5.0,11.0,56.0,14.0,2017,10,10
51964,36614,94114.0,37.760959,-122.434302,83.0,103149.0,1.0,3.0,4.0,5.0,28862.0,5.0,2018,7,25
51965,60484,94127.0,37.736779999999996,-122.470377,81.0,103103.0,3.0,40.0,8.0,4.0,59.0,41.0,2018,11,1
51966,61579,94110.0,37.762898,-122.419505,77.0,103103.0,3.0,19.0,4.0,7.0,28859.0,20.0,2018,2,7
51967,19169,94112.0,37.72285,-122.436245,88.0,103131.0,1.0,25.0,7.0,6.0,28861.0,28.0,2018,5,30
51968,68753,94107.0,37.781451000000004,-122.395927,74.0,103116.0,3.0,6.0,2.0,9.0,28856.0,8.0,2017,10,12
51969,68832,94124.0,37.743065,-122.40528400000001,84.0,103144.0,2.0,2.0,3.0,7.0,58.0,2.0,2019,4,22
51970,3962,94107.0,37.783014,-122.389081,90.0,103133.0,1.0,6.0,2.0,9.0,28856.0,8.0,2018,10,16
51971,2808,94127.0,37.725404,-122.462776,74.0,103139.0,3.0,40.0,8.0,4.0,59.0,41.0,2019,1,3
51972,70685,94134.0,37.729753,-122.40446999999999,90.0,103133.0,1.0,28.0,3.0,7.0,309.0,25.0,2017,1,4
51974,2110,94109.0,37.786143,-122.41761699999999,83.0,103145.0,3.0,36.0,1.0,9.0,28858.0,36.0,2019,3,6
51975,5211,94102.0,37.777282,-122.419751,92.0,103160.0,3.0,10.0,9.0,11.0,28852.0,9.0,2017,5,5
51976,66361,94118.0,37.782953000000006,-122.4637,81.0,103154.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,2,7
51977,972,94122.0,37.753614,-122.490219,83.0,103120.0,3.0,35.0,8.0,3.0,56.0,35.0,2016,11,9
51978,63763,94110.0,37.748813,-122.42156899999999,77.0,103109.0,1.0,19.0,4.0,5.0,28859.0,20.0,2018,11,29
51979,60067,94103.0,37.774722,-122.40676100000002,87.0,103103.0,3.0,34.0,2.0,9.0,28853.0,34.0,2017,8,17
51981,3345,94123.0,37.797578,-122.43188300000001,80.0,103133.0,1.0,17.0,9.0,1.0,57.0,13.0,2017,5,24
51982,3444,94133.0,37.808240000000005,-122.41018899999999,88.0,103145.0,3.0,23.0,1.0,10.0,308.0,23.0,2017,9,26
51984,67564,94109.0,37.787690999999995,-122.41371699999999,74.0,103138.0,3.0,21.0,1.0,10.0,28858.0,21.0,2019,1,31
51985,64379,94109.0,37.789299,-122.42035200000001,90.0,103139.0,3.0,21.0,9.0,10.0,28858.0,21.0,2016,10,24
51986,4705,94115.0,37.792598,-122.434537,83.0,103139.0,3.0,27.0,9.0,1.0,29490.0,30.0,2018,2,5
51988,3206,94121.0,37.782068,-122.48443200000001,72.0,103132.0,3.0,26.0,6.0,2.0,55.0,29.0,2018,10,3
51989,64213,94124.0,37.726,-122.40159799999999,92.0,103119.0,4.0,1.0,3.0,8.0,58.0,1.0,2017,1,13
51993,726,94115.0,37.788138000000004,-122.440174,80.0,103133.0,1.0,27.0,6.0,1.0,29490.0,30.0,2018,11,26
51994,6636,94102.0,37.777053,-122.41693899999999,88.0,103119.0,4.0,36.0,2.0,9.0,28852.0,36.0,2018,4,17
51995,4800,94110.0,37.736021,-122.424503,98.0,103139.0,3.0,2.0,7.0,5.0,28859.0,2.0,2018,1,16
51996,33516,94104.0,37.792921,-122.40229599999999,90.0,103149.0,1.0,6.0,1.0,10.0,28854.0,8.0,2017,10,10
51997,36673,94109.0,37.786196999999994,-122.41761399999999,64.0,103144.0,2.0,36.0,1.0,9.0,28858.0,36.0,2017,6,29
51998,628,94115.0,37.786407000000004,-122.44005700000001,79.0,103154.0,1.0,27.0,6.0,1.0,29490.0,30.0,2019,1,9
51999,36685,94110.0,37.751868,-122.42066499999999,91.0,103103.0,3.0,19.0,4.0,5.0,28859.0,20.0,2016,10,25
52000,62990,94133.0,37.800218,-122.40909599999999,94.0,103144.0,2.0,23.0,1.0,10.0,308.0,23.0,2018,2,21
52001,507,94131.0,37.733449,-122.43424099999999,86.0,103154.0,1.0,40.0,7.0,5.0,63.0,41.0,2017,8,23
52002,3972,94103.0,37.786476,-122.404852,96.0,103125.0,3.0,6.0,2.0,9.0,28853.0,8.0,2019,2,20
52003,2336,94109.0,37.790645,-122.42076499999999,86.0,103125.0,3.0,21.0,9.0,10.0,28858.0,21.0,2018,2,27
52004,5905,94123.0,37.801776000000004,-122.43641000000001,92.0,103147.0,4.0,17.0,9.0,1.0,57.0,13.0,2017,9,8
52005,9652,94105.0,37.789563,-122.394821,74.0,103143.0,4.0,6.0,2.0,9.0,28855.0,8.0,2017,1,18
52007,273,94123.0,37.800133,-122.43106399999999,84.0,103124.0,1.0,17.0,9.0,1.0,57.0,13.0,2018,8,29
52008,1626,94114.0,37.751243,-122.434529,88.0,103119.0,4.0,22.0,4.0,5.0,28862.0,22.0,2019,4,23
52010,71232,94108.0,37.794034,-122.40679399999999,69.0,103144.0,2.0,4.0,1.0,10.0,28857.0,6.0,2018,12,18
52011,66220,94115.0,37.784007,-122.43281599999999,84.0,103138.0,3.0,41.0,9.0,11.0,29490.0,39.0,2018,3,13
52012,67184,94102.0,37.77601,-122.424175,88.0,103119.0,4.0,10.0,9.0,11.0,28852.0,9.0,2017,9,13
52013,3850,94114.0,37.759403999999996,-122.434836,90.0,103120.0,3.0,3.0,4.0,5.0,28862.0,5.0,2018,10,9
52015,66988,94133.0,37.801068,-122.40926699999999,87.0,103144.0,2.0,23.0,1.0,10.0,308.0,23.0,2018,2,26
52016,273,94123.0,37.800133,-122.43106399999999,84.0,103144.0,2.0,17.0,9.0,1.0,57.0,13.0,2018,8,29
52017,2542,94109.0,37.795993,-122.423585,65.0,103143.0,4.0,27.0,9.0,1.0,28858.0,30.0,2017,12,8
52019,2580,94103.0,37.773174,-122.40311000000001,90.0,103138.0,3.0,34.0,2.0,9.0,28853.0,34.0,2019,1,30
52021,69016,94109.0,37.785635,-122.41477900000001,72.0,103120.0,3.0,36.0,10.0,9.0,28858.0,36.0,2018,3,1
52022,1702,94127.0,37.74033,-122.466412,86.0,103116.0,3.0,40.0,8.0,4.0,59.0,41.0,2018,9,11
52023,2077,94109.0,37.796316,-122.42190900000001,83.0,103145.0,3.0,32.0,9.0,10.0,28858.0,32.0,2016,10,18
52024,67558,94103.0,37.774722,-122.40676100000002,94.0,103143.0,4.0,34.0,2.0,9.0,28853.0,34.0,2018,3,14
52025,393,94112.0,37.719691999999995,-122.438575,81.0,103124.0,1.0,5.0,7.0,6.0,28861.0,7.0,2018,6,19
52026,35786,94132.0,37.723054,-122.48361200000001,92.0,103120.0,3.0,14.0,8.0,4.0,64.0,16.0,2019,3,19
52027,65238,94110.0,37.758204,-122.418976,87.0,103131.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,11,7
52028,19043,94122.0,37.763597,-122.47763799999998,92.0,103120.0,3.0,35.0,8.0,3.0,56.0,35.0,2017,9,12
52029,69849,94133.0,37.807584000000006,-122.41573999999999,96.0,103139.0,3.0,23.0,1.0,10.0,308.0,23.0,2019,4,10
52030,36786,94108.0,37.790924,-122.404094,82.0,103102.0,1.0,6.0,1.0,10.0,28854.0,8.0,2017,2,8
52031,37407,94110.0,37.756771,-122.421019,77.0,103105.0,3.0,19.0,4.0,7.0,28859.0,20.0,2018,5,22
52032,69282,94122.0,37.754132,-122.48005800000001,64.0,103109.0,1.0,35.0,8.0,3.0,56.0,35.0,2018,4,17
52033,4636,94132.0,37.728497,-122.47563899999999,94.0,103154.0,1.0,14.0,8.0,4.0,64.0,16.0,2018,7,3
52034,28206,94103.0,37.784679,-122.40706100000001,90.0,103154.0,1.0,34.0,2.0,9.0,28853.0,34.0,2018,3,5
52036,5993,94121.0,37.780174,-122.481229,91.0,103144.0,2.0,26.0,6.0,2.0,55.0,29.0,2018,4,13
52037,1792,94110.0,37.759073,-122.411418,88.0,103157.0,2.0,19.0,4.0,7.0,28859.0,20.0,2018,12,17
52038,4718,94115.0,37.792455,-122.434474,89.0,103120.0,3.0,27.0,9.0,1.0,29490.0,30.0,2017,5,4
52039,5970,94123.0,37.802797999999996,-122.431547,94.0,103129.0,4.0,17.0,9.0,1.0,57.0,13.0,2018,2,23
52041,33914,94132.0,37.711185,-122.46779,85.0,103149.0,1.0,24.0,8.0,4.0,64.0,24.0,2018,2,14
52042,3272,94133.0,37.797137,-122.403586,92.0,103150.0,4.0,4.0,1.0,10.0,308.0,6.0,2019,4,30
52043,69392,94117.0,37.772096999999995,-122.43080400000001,84.0,103149.0,1.0,10.0,9.0,11.0,29492.0,9.0,2017,9,13
52044,59727,94133.0,37.808240000000005,-122.41018899999999,82.0,103131.0,1.0,23.0,1.0,10.0,308.0,23.0,2018,8,21
52045,557,94118.0,37.77721,-122.462874,76.0,103129.0,4.0,11.0,6.0,2.0,54.0,11.0,2017,10,18
52046,58803,94110.0,37.717659000000005,-122.44005,72.0,103109.0,1.0,5.0,7.0,6.0,28861.0,7.0,2019,2,20
52047,68036,94108.0,37.789763,-122.41178700000002,75.0,103132.0,3.0,21.0,1.0,10.0,28857.0,21.0,2019,2,26
52049,99,94108.0,37.794292999999996,-122.40596699999999,82.0,103139.0,3.0,4.0,1.0,10.0,28857.0,6.0,2017,12,7
52050,60644,94104.0,37.789064,-122.40286100000002,90.0,103149.0,1.0,6.0,1.0,10.0,28854.0,8.0,2019,4,17
52052,39776,94110.0,37.761637,-122.419385,65.0,103123.0,1.0,19.0,4.0,7.0,28859.0,20.0,2019,4,22
52053,1954,94122.0,37.763388,-122.48189199999999,88.0,103124.0,1.0,35.0,8.0,3.0,56.0,35.0,2016,11,2
52054,39398,94110.0,37.746953000000005,-122.418954,94.0,103154.0,1.0,2.0,7.0,7.0,28859.0,2.0,2018,4,16
52055,483,94133.0,37.799758000000004,-122.407113,96.0,103162.0,1.0,23.0,1.0,10.0,308.0,23.0,2017,10,30
52057,2317,94110.0,37.759933000000004,-122.421356,90.0,103120.0,3.0,19.0,4.0,7.0,28859.0,20.0,2018,4,11
52058,38442,94115.0,37.786578000000006,-122.440096,77.0,103154.0,1.0,27.0,6.0,1.0,29490.0,30.0,2017,1,3
52059,3302,94115.0,37.785138,-122.440904,90.0,103129.0,4.0,27.0,6.0,1.0,29490.0,30.0,2018,5,30
52060,475,94133.0,37.799501,-122.40908400000001,90.0,103138.0,3.0,4.0,1.0,10.0,308.0,6.0,2018,4,10
52062,3165,94121.0,37.776599,-122.478292,77.0,103144.0,2.0,26.0,6.0,2.0,55.0,29.0,2018,5,7
52063,59397,94110.0,37.752578,-122.413372,94.0,103151.0,4.0,19.0,4.0,7.0,28859.0,20.0,2016,10,17
52064,2428,94110.0,37.752634,-122.411658,88.0,103154.0,1.0,19.0,4.0,7.0,28859.0,20.0,2019,3,20
52065,4449,94110.0,37.741316999999995,-122.42268700000001,80.0,103119.0,4.0,2.0,7.0,7.0,28859.0,2.0,2016,12,15
52068,15535,94133.0,37.808352,-122.41515700000001,93.0,103103.0,3.0,23.0,1.0,10.0,308.0,23.0,2016,12,14
52069,59577,94103.0,37.784848,-122.406892,85.0,103105.0,3.0,34.0,2.0,9.0,28853.0,34.0,2018,3,2
52070,58803,94110.0,37.717659000000005,-122.44005,88.0,103119.0,4.0,5.0,7.0,6.0,28861.0,7.0,2017,3,7
52071,4678,94118.0,37.781139,-122.468635,75.0,103154.0,1.0,11.0,6.0,2.0,54.0,11.0,2017,10,20
52072,33468,94102.0,37.776623,-122.42478700000001,84.0,103150.0,4.0,10.0,9.0,11.0,28852.0,9.0,2016,10,4
52073,1994,94112.0,37.715469,-122.441846,90.0,103154.0,1.0,25.0,7.0,6.0,28861.0,28.0,2018,6,20
52074,4860,94132.0,37.73017,-122.50253500000001,92.0,103154.0,1.0,14.0,8.0,4.0,64.0,16.0,2018,6,6
52075,7772,94110.0,37.752549,-122.414425,88.0,103154.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,5,11
52076,1727,94110.0,37.752508,-122.414681,91.0,103149.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,11,17
52077,935,94124.0,37.733891,-122.39118300000001,92.0,103120.0,3.0,1.0,3.0,8.0,58.0,1.0,2017,10,23
52078,3285,94109.0,37.787438,-122.419952,76.0,103114.0,1.0,21.0,9.0,10.0,28858.0,21.0,2017,10,24
52079,7610,94103.0,37.776098,-122.41171200000001,98.0,103157.0,2.0,34.0,2.0,9.0,28853.0,34.0,2019,3,11
52080,3850,94114.0,37.759403999999996,-122.434836,90.0,103161.0,1.0,3.0,4.0,5.0,28862.0,5.0,2018,10,9
52081,5908,94123.0,37.798243,-122.42616699999999,88.0,103154.0,1.0,17.0,9.0,1.0,57.0,13.0,2017,3,14
52083,6654,94109.0,37.784597999999995,-122.41775700000001,74.0,103154.0,1.0,36.0,9.0,9.0,28858.0,36.0,2017,8,22
52084,1741,94102.0,37.786598,-122.41458300000001,90.0,103154.0,1.0,36.0,1.0,10.0,28852.0,36.0,2017,4,12
52086,33014,94109.0,37.786108,-122.42576399999999,90.0,103120.0,3.0,13.0,9.0,11.0,28858.0,15.0,2018,7,6
52087,67564,94109.0,37.787690999999995,-122.41371699999999,67.0,103133.0,1.0,21.0,1.0,10.0,28858.0,21.0,2017,8,4
52088,2156,94107.0,37.762367,-122.39751499999998,94.0,103133.0,1.0,29.0,3.0,8.0,28856.0,26.0,2019,5,21
52089,65649,94103.0,37.764788,-122.424462,90.0,103119.0,4.0,19.0,4.0,5.0,28853.0,20.0,2016,12,6
52090,7489,94110.0,37.763803,-122.417326,94.0,103139.0,3.0,19.0,4.0,7.0,28859.0,20.0,2018,7,10
52092,7405,94118.0,37.783444,-122.447294,85.0,103109.0,1.0,31.0,6.0,1.0,54.0,31.0,2018,10,4
52093,61861,94103.0,37.772264,-122.407339,60.0,103109.0,1.0,34.0,2.0,9.0,28853.0,34.0,2017,1,30
52095,3267,94132.0,37.728497,-122.47563899999999,83.0,103144.0,2.0,14.0,8.0,4.0,64.0,16.0,2018,5,10
52096,943,94114.0,37.768776,-122.42909499999999,76.0,103135.0,3.0,3.0,9.0,5.0,28862.0,5.0,2018,4,26
52097,588,94116.0,37.742672999999996,-122.48333999999998,88.0,103139.0,3.0,35.0,8.0,3.0,29491.0,35.0,2017,11,21
52098,60355,94102.0,37.780994,-122.41363700000001,88.0,103139.0,3.0,36.0,10.0,9.0,28852.0,36.0,2017,9,27
52099,71057,94107.0,37.777393,-122.39526000000001,90.0,103119.0,4.0,34.0,2.0,9.0,28856.0,34.0,2019,2,5
52100,27055,94131.0,37.739670000000004,-122.425623,90.0,103157.0,2.0,7.0,7.0,5.0,63.0,10.0,2018,2,5
52102,2924,94102.0,37.788954,-122.410467,82.0,103149.0,1.0,21.0,1.0,10.0,28852.0,21.0,2016,12,7
52103,14303,94122.0,37.760453999999996,-122.50393899999999,84.0,103120.0,3.0,35.0,8.0,3.0,56.0,35.0,2018,6,21
52104,65442,94103.0,37.785078000000006,-122.40353200000001,80.0,103114.0,1.0,6.0,2.0,9.0,28853.0,8.0,2018,1,10
52107,70022,94108.0,37.791112,-122.40402399999999,77.0,103131.0,1.0,6.0,1.0,10.0,28854.0,8.0,2019,1,30
52108,68955,94103.0,37.784848,-122.406892,94.0,103131.0,1.0,34.0,2.0,9.0,28853.0,34.0,2018,3,2
52109,59826,94117.0,37.775813,-122.446047,76.0,103105.0,3.0,16.0,5.0,11.0,29492.0,18.0,2017,11,15
52110,6768,94118.0,37.777286,-122.461229,89.0,103133.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,9,7
52112,68644,94110.0,37.759378999999996,-122.41091499999999,83.0,103109.0,1.0,19.0,4.0,7.0,28859.0,20.0,2018,1,10
52113,4774,94107.0,37.78416,-122.38923899999999,76.0,103154.0,1.0,6.0,2.0,9.0,28856.0,8.0,2018,2,13
52114,2544,94118.0,37.777253,-122.464359,85.0,103142.0,1.0,11.0,6.0,2.0,54.0,11.0,2018,11,26
52115,23704,94109.0,37.79511,-122.421411,92.0,103156.0,2.0,32.0,9.0,10.0,28858.0,32.0,2017,10,2
52116,4935,94109.0,37.792854,-122.416114,93.0,103103.0,3.0,21.0,1.0,10.0,28858.0,21.0,2018,8,21
52117,37802,94104.0,37.792828,-122.403575,86.0,103103.0,3.0,6.0,1.0,10.0,28854.0,8.0,2019,3,12
52119,3547,94108.0,37.794554999999995,-122.40572399999999,92.0,103133.0,1.0,4.0,1.0,10.0,28857.0,6.0,2017,4,19
52120,3752,94103.0,37.768677000000004,-122.422275,92.0,103156.0,2.0,19.0,4.0,5.0,28853.0,20.0,2018,3,21
52121,2842,94103.0,37.786476,-122.404852,70.0,103105.0,3.0,6.0,2.0,9.0,28853.0,8.0,2019,2,20
52122,519,94105.0,37.788286,-122.40154299999999,94.0,103154.0,1.0,6.0,2.0,9.0,28855.0,8.0,2019,4,17
52123,2866,94115.0,37.787884000000005,-122.441657,85.0,103132.0,3.0,27.0,6.0,1.0,29490.0,30.0,2017,12,12
52124,3613,94103.0,37.765794,-122.406848,68.0,103102.0,1.0,19.0,4.0,8.0,28853.0,20.0,2017,11,16
52125,2622,94134.0,37.729408,-122.40439099999999,64.0,103119.0,4.0,28.0,3.0,7.0,309.0,25.0,2019,1,24
52126,1434,94114.0,37.751628000000004,-122.42912199999999,96.0,103149.0,1.0,22.0,4.0,5.0,28862.0,22.0,2016,12,5
52127,8948,94103.0,37.784858,-122.40776399999999,90.0,103119.0,4.0,36.0,10.0,10.0,28852.0,36.0,2016,12,22
52129,13814,94103.0,37.774722,-122.40676100000002,88.0,103143.0,4.0,34.0,2.0,9.0,28853.0,34.0,2017,11,1
52131,65831,94118.0,37.778382,-122.462787,77.0,103138.0,3.0,11.0,6.0,2.0,54.0,11.0,2017,7,26
52132,6660,94102.0,37.784408,-122.416614,86.0,103119.0,4.0,36.0,10.0,9.0,28858.0,36.0,2017,12,14
52133,4025,94109.0,37.783854999999996,-122.41598400000001,88.0,103116.0,3.0,36.0,10.0,9.0,28858.0,36.0,2017,1,12
52135,2646,94110.0,37.759823,-122.421346,90.0,103154.0,1.0,19.0,4.0,7.0,28859.0,20.0,2017,9,26
52136,4874,94110.0,37.752117999999996,-122.42291399999999,88.0,103120.0,3.0,19.0,4.0,5.0,28859.0,20.0,2017,8,15
52138,69828,94133.0,37.797129,-122.40531000000001,77.0,103150.0,4.0,23.0,1.0,10.0,308.0,23.0,2019,1,24
52139,15535,94133.0,37.808352,-122.41515700000001,92.0,103150.0,4.0,23.0,1.0,10.0,308.0,23.0,2017,12,11
